YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure/Condition,Risk Adjuested Mortality Rate,# of Deaths,# of Cases,Hospital Ratings,LONGITUDE,LATITUDE
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Carotid Endarterectomy,2.2,1,115,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Espophageal Resection,.,.,.,,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,GI Hemorrhage,2,14,637,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Heart Failure,3.5,30,1326,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Hip Fracture,1,2,157,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,PCI,5.8,15,383,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Pancreatic Cancer,0,0,7,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Pancreatic Other,0,0,12,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Pancreatic Resection,0,0,19,As Expected,-119.784071,36.74252
2018,Fresno,Community Regional Medical Center – Fresno,106100717,Pneumonia,4,15,567,As Expected,-119.784071,36.74252
2018,Fresno,Adventist Health Reedley,106100797,AAA Repair Unruptured,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,AMI,0,0,7,As Expected,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Acute Stroke,11.6,1,12,As Expected,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Acute Stroke Hemorrhagic,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Acute Stroke Ischemic,0,0,11,As Expected,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Acute Stroke Subarachnoid,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Carotid Endarterectomy,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Espophageal Resection,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,GI Hemorrhage,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Heart Failure,6.4,1,18,As Expected,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Hip Fracture,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,PCI,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Pancreatic Cancer,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Pancreatic Other,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Pancreatic Resection,.,.,.,,-119.45145,36.60789
2018,Fresno,Adventist Health Reedley,106100797,Pneumonia,0,0,34,As Expected,-119.45145,36.60789
2018,Fresno,Saint Agnes Medical Center,106100899,AAA Repair Unruptured,,,,,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,AMI,5.4,29,532,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Acute Stroke,11,25,415,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Acute Stroke Hemorrhagic,39.9,9,25,Worse,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Acute Stroke Ischemic,4.9,15,385,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Acute Stroke Subarachnoid,47.3,1,5,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Carotid Endarterectomy,3.2,2,43,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Espophageal Resection,.,.,.,,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,GI Hemorrhage,2,19,694,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Heart Failure,3.1,45,1302,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Hip Fracture,1.1,3,234,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,PCI,2.2,8,440,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Pancreatic Cancer,.,.,.,,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Pancreatic Other,0,0,3,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Pancreatic Resection,0,0,3,As Expected,-119.7649963,36.8370782
2018,Fresno,Saint Agnes Medical Center,106100899,Pneumonia,4.3,22,518,As Expected,-119.7649963,36.8370782
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,AAA Repair Unruptured,,,,,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,AMI,4.5,7,160,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Acute Stroke,8.8,13,245,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Acute Stroke Hemorrhagic,23.2,8,47,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Acute Stroke Ischemic,4.2,5,195,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Acute Stroke Subarachnoid,0,0,3,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Carotid Endarterectomy,0,0,19,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Espophageal Resection,.,.,.,,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,GI Hemorrhage,2.5,3,149,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Heart Failure,3.1,10,283,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Hip Fracture,2.9,3,141,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,PCI,0,0,5,As Expected,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Pancreatic Cancer,.,.,.,,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Pancreatic Other,.,.,.,,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Pancreatic Resection,.,.,.,,-119.7832,36.84246
2018,Fresno,Kaiser Foundation Hospital – Fresno,106104062,Pneumonia,3,6,183,As Expected,-119.7832,36.84246
2018,Glenn,Glenn Medical Center,106110889,AAA Repair Unruptured,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,AMI,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Acute Stroke,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Acute Stroke Hemorrhagic,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Acute Stroke Ischemic,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Acute Stroke Subarachnoid,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Carotid Endarterectomy,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Espophageal Resection,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,GI Hemorrhage,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Heart Failure,0,0,8,As Expected,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Hip Fracture,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,PCI,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Pancreatic Cancer,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Pancreatic Other,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Pancreatic Resection,.,.,.,,-122.20791,39.52055
2018,Glenn,Glenn Medical Center,106110889,Pneumonia,5.8,1,28,As Expected,-122.20791,39.52055
2018,Humboldt,Mad River Community Hospital,106121002,AAA Repair Unruptured,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,AMI,10,1,5,As Expected,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Acute Stroke,19.5,1,13,As Expected,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Acute Stroke Hemorrhagic,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Acute Stroke Ischemic,10.8,1,13,As Expected,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Acute Stroke Subarachnoid,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Carotid Endarterectomy,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Espophageal Resection,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,GI Hemorrhage,0,0,30,As Expected,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Heart Failure,6.8,2,48,As Expected,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Hip Fracture,0,0,9,As Expected,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,PCI,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Pancreatic Cancer,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Pancreatic Other,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Pancreatic Resection,.,.,.,,-124.09038,40.90351
2018,Humboldt,Mad River Community Hospital,106121002,Pneumonia,8.6,3,53,As Expected,-124.09038,40.90351
2018,Humboldt,Jerold Phelps Community Hospital,106121031,AAA Repair Unruptured,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,AMI,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Acute Stroke,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Acute Stroke Hemorrhagic,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Acute Stroke Ischemic,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Acute Stroke Subarachnoid,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Carotid Endarterectomy,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Espophageal Resection,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,GI Hemorrhage,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Heart Failure,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Hip Fracture,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,PCI,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Pancreatic Cancer,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Pancreatic Other,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Pancreatic Resection,.,.,.,,-123.79286,40.10195
2018,Humboldt,Jerold Phelps Community Hospital,106121031,Pneumonia,0,0,6,As Expected,-123.79286,40.10195
2018,Humboldt,Redwood Memorial Hospital,106121051,AAA Repair Unruptured,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,AMI,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Acute Stroke,12,2,12,As Expected,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Acute Stroke Hemorrhagic,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Acute Stroke Ischemic,5.9,1,11,As Expected,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Acute Stroke Subarachnoid,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Carotid Endarterectomy,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Espophageal Resection,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,GI Hemorrhage,3.1,1,29,As Expected,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Heart Failure,0,0,43,As Expected,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Hip Fracture,0,0,3,As Expected,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,PCI,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Pancreatic Cancer,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Pancreatic Other,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Pancreatic Resection,.,.,.,,-124.13549,40.58267
2018,Humboldt,Redwood Memorial Hospital,106121051,Pneumonia,2.5,1,34,As Expected,-124.13549,40.58267
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,AAA Repair Unruptured,,,,,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,AMI,8,17,210,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Acute Stroke,3.7,5,126,Better,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Acute Stroke Hemorrhagic,0,0,10,Better,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Acute Stroke Ischemic,2.8,5,114,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Acute Stroke Subarachnoid,.,.,.,,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Carotid Endarterectomy,1.2,1,47,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Espophageal Resection,.,.,.,,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,GI Hemorrhage,1.7,5,159,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Heart Failure,3.6,16,296,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Hip Fracture,1.5,3,101,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,PCI,3.8,4,146,As Expected,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Pancreatic Cancer,.,.,.,,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Pancreatic Other,.,.,.,,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Pancreatic Resection,.,.,.,,-124.14216,40.7832
2018,Humboldt,Saint Joseph Hospital – Eureka,106121080,Pneumonia,3,7,168,As Expected,-124.14216,40.7832
2018,Imperial,El Centro Regional Medical Center,106130699,AAA Repair Unruptured,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,AMI,13.5,7,37,Worse,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Acute Stroke,10,11,135,As Expected,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Acute Stroke Hemorrhagic,33.9,9,12,Worse,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Acute Stroke Ischemic,2.3,2,123,As Expected,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Acute Stroke Subarachnoid,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Carotid Endarterectomy,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Espophageal Resection,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,GI Hemorrhage,2.5,5,173,As Expected,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Heart Failure,1.9,7,235,As Expected,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Hip Fracture,2.9,2,36,As Expected,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,PCI,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Pancreatic Cancer,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Pancreatic Other,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Pancreatic Resection,.,.,.,,-115.49824,32.78138
2018,Imperial,El Centro Regional Medical Center,106130699,Pneumonia,2.8,8,195,As Expected,-115.49824,32.78138
2018,Imperial,Pioneers Memorial Healthcare District,106130760,AAA Repair Unruptured,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,AMI,2.1,1,44,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Acute Stroke,7.8,5,102,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Acute Stroke Hemorrhagic,27.9,5,18,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Acute Stroke Ischemic,0,0,84,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Acute Stroke Subarachnoid,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Carotid Endarterectomy,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Espophageal Resection,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,GI Hemorrhage,0,0,91,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Heart Failure,3.1,6,172,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Hip Fracture,0,0,12,As Expected,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,PCI,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Pancreatic Cancer,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Pancreatic Other,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Pancreatic Resection,.,.,.,,-115.55183,32.96003
2018,Imperial,Pioneers Memorial Healthcare District,106130760,Pneumonia,3.4,7,228,As Expected,-115.55183,32.96003
2018,Inyo,Northern Inyo Hospital,106141273,AAA Repair Unruptured,.,.,.,,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,AMI,9.5,1,9,As Expected,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Acute Stroke,34.8,2,14,As Expected,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Acute Stroke Hemorrhagic,.,.,.,,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Acute Stroke Ischemic,12.1,1,13,As Expected,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Acute Stroke Subarachnoid,.,.,.,,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Carotid Endarterectomy,.,.,.,,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Espophageal Resection,.,.,.,,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,GI Hemorrhage,0,0,11,As Expected,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Heart Failure,0,0,22,As Expected,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,Hip Fracture,0,0,25,As Expected,-118.40756,37.36207
2018,Inyo,Northern Inyo Hospital,106141273,PCI,.,.,.,,-118.40756,37.36207
